removed_filepath,filename,original_split,original_folder,target_class,md5,canonical_destination,removal_reason
E:\Mega project\MedvisionAi-\ML-Model\data\Train\Oral Cancer\NON CANCER\080.jpeg,080.jpeg,train,NON CANCER,NON CANCER,b2aee7a1a48882a170a4fd20c9892dd0,E:\Mega project\MedvisionAi-\ML-Model\cleaned_data\oral\Validation\NON CANCER\oral_096.jpeg,Cross-split leakage copy (original split: train vs allocated: Validation)
E:\Mega project\MedvisionAi-\ML-Model\data\Train\Oral Cancer\NON CANCER 2\097.jpeg,097.jpeg,train,NON CANCER 2,NON CANCER,5f6262947961941163848b12d2709ad5,E:\Mega project\MedvisionAi-\ML-Model\cleaned_data\oral\Train\NON CANCER\oral_081.jpeg,Intra-split duplicate copy in folder NON CANCER 2
E:\Mega project\MedvisionAi-\ML-Model\data\Train\Oral Cancer\NON CANCER 2\098.jpeg,098.jpeg,train,NON CANCER 2,NON CANCER,a62dd8d5c2fe8d3651d552d5bbdf1519,E:\Mega project\MedvisionAi-\ML-Model\cleaned_data\oral\Train\NON CANCER\oral_082.jpeg,Intra-split duplicate copy in folder NON CANCER 2
E:\Mega project\MedvisionAi-\ML-Model\data\Train\Oral Cancer\NON CANCER 2\099.jpeg,099.jpeg,train,NON CANCER 2,NON CANCER,d72ff10d6bd472c534781b1dd2d07a46,E:\Mega project\MedvisionAi-\ML-Model\cleaned_data\oral\Train\NON CANCER\oral_083.jpeg,Intra-split duplicate copy in folder NON CANCER 2
E:\Mega project\MedvisionAi-\ML-Model\data\Train\Oral Cancer\NON CANCER\084.jpeg,084.jpeg,train,NON CANCER,NON CANCER,43450deb54973d57c914b35216c278d6,E:\Mega project\MedvisionAi-\ML-Model\cleaned_data\oral\Test\NON CANCER\oral_100.jpeg,Cross-split leakage copy (original split: train vs allocated: Test)
E:\Mega project\MedvisionAi-\ML-Model\data\Train\Oral Cancer\NON CANCER 2\101.jpeg,101.jpeg,train,NON CANCER 2,NON CANCER,a8a43e71c569ecde78e0be80483653b8,E:\Mega project\MedvisionAi-\ML-Model\cleaned_data\oral\Train\NON CANCER\oral_085.jpeg,Intra-split duplicate copy in folder NON CANCER 2
E:\Mega project\MedvisionAi-\ML-Model\data\Train\Oral Cancer\NON CANCER 2\102.jpeg,102.jpeg,train,NON CANCER 2,NON CANCER,6be68b4f41c87453c30f6bb374f5b0ce,E:\Mega project\MedvisionAi-\ML-Model\cleaned_data\oral\Train\NON CANCER\oral_086.jpeg,Intra-split duplicate copy in folder NON CANCER 2
E:\Mega project\MedvisionAi-\ML-Model\data\Train\Oral Cancer\NON CANCER 2\103.jpeg,103.jpeg,train,NON CANCER 2,NON CANCER,9a2b517ec5f48aad5e29c95be35c9022,E:\Mega project\MedvisionAi-\ML-Model\cleaned_data\oral\Train\NON CANCER\oral_087.jpeg,Intra-split duplicate copy in folder NON CANCER 2
E:\Mega project\MedvisionAi-\ML-Model\data\Train\Oral Cancer\NON CANCER\088.jpeg,088.jpeg,train,NON CANCER,NON CANCER,fd5757b22a441cb735ed7b4415abd20a,E:\Mega project\MedvisionAi-\ML-Model\cleaned_data\oral\Validation\NON CANCER\oral_105.jpeg,Cross-split leakage copy (original split: train vs allocated: Validation)
E:\Mega project\MedvisionAi-\ML-Model\data\Train\Oral Cancer\NON CANCER 2\107.jpeg,107.jpeg,train,NON CANCER 2,NON CANCER,af62e9642d1adf6f4bbae27e346e2b05,E:\Mega project\MedvisionAi-\ML-Model\cleaned_data\oral\Train\NON CANCER\oral_090.jpeg,Intra-split duplicate copy in folder NON CANCER 2
E:\Mega project\MedvisionAi-\ML-Model\data\Train\Oral Cancer\NON CANCER 2\108.jpeg,108.jpeg,train,NON CANCER 2,NON CANCER,afa169be0192d2e392895f26142c48f1,E:\Mega project\MedvisionAi-\ML-Model\cleaned_data\oral\Train\NON CANCER\oral_091.jpeg,Intra-split duplicate copy in folder NON CANCER 2
E:\Mega project\MedvisionAi-\ML-Model\data\Train\Oral Cancer\NON CANCER 2\109.jpeg,109.jpeg,train,NON CANCER 2,NON CANCER,305fb94f88663d9630f039602d937ad4,E:\Mega project\MedvisionAi-\ML-Model\cleaned_data\oral\Train\NON CANCER\oral_092.jpeg,Intra-split duplicate copy in folder NON CANCER 2
E:\Mega project\MedvisionAi-\ML-Model\data\Train\Oral Cancer\NON CANCER\094.jpeg,094.jpeg,train,NON CANCER,NON CANCER,aee734e10c93ad2a6829cdc12a7c12f7,E:\Mega project\MedvisionAi-\ML-Model\cleaned_data\oral\Validation\NON CANCER\oral_111.jpeg,Cross-split leakage copy (original split: train vs allocated: Validation)
E:\Mega project\MedvisionAi-\ML-Model\data\Train\Oral Cancer\NON CANCER 2\112.jpeg,112.jpeg,train,NON CANCER 2,NON CANCER,d6f0665880b303939907438a0332e91e,E:\Mega project\MedvisionAi-\ML-Model\cleaned_data\oral\Train\NON CANCER\oral_095.jpeg,Intra-split duplicate copy in folder NON CANCER 2
E:\Mega project\MedvisionAi-\ML-Model\data\Train\Oral Cancer\NON CANCER 2\113.jpeg,113.jpeg,train,NON CANCER 2,NON CANCER,e7db05138206d11098075701170c440c,E:\Mega project\MedvisionAi-\ML-Model\cleaned_data\oral\Train\NON CANCER\oral_096.jpeg,Intra-split duplicate copy in folder NON CANCER 2
E:\Mega project\MedvisionAi-\ML-Model\data\Train\Oral Cancer\NON CANCER 2\114.jpeg,114.jpeg,train,NON CANCER 2,NON CANCER,9ee63b0e9dd06e5e486f722c0344ca73,E:\Mega project\MedvisionAi-\ML-Model\cleaned_data\oral\Train\NON CANCER\oral_099.jpeg,Intra-split duplicate copy in folder NON CANCER 2
E:\Mega project\MedvisionAi-\ML-Model\data\Train\Oral Cancer\NON CANCER\100.jpeg,100.jpeg,train,NON CANCER,NON CANCER,8e2b968dcc551d01fcf3144e71d06a47,E:\Mega project\MedvisionAi-\ML-Model\cleaned_data\oral\Validation\NON CANCER\oral_115.jpeg,Cross-split leakage copy (original split: train vs allocated: Validation)
E:\Mega project\MedvisionAi-\ML-Model\data\Train\Oral Cancer\NON CANCER 2\116.jpeg,116.jpeg,train,NON CANCER 2,NON CANCER,fe7bc008b4bc42092be75e731db41e9a,E:\Mega project\MedvisionAi-\ML-Model\cleaned_data\oral\Train\NON CANCER\oral_101.jpeg,Intra-split duplicate copy in folder NON CANCER 2
E:\Mega project\MedvisionAi-\ML-Model\data\Train\Oral Cancer\NON CANCER\102.jpeg,102.jpeg,train,NON CANCER,NON CANCER,4fae4b3587f55d8611f48e1afa262748,E:\Mega project\MedvisionAi-\ML-Model\cleaned_data\oral\Validation\NON CANCER\oral_117.jpeg,Cross-split leakage copy (original split: train vs allocated: Validation)
E:\Mega project\MedvisionAi-\ML-Model\data\Train\Oral Cancer\NON CANCER 2\119.jpeg,119.jpeg,train,NON CANCER 2,NON CANCER,962f0fa988eba7709576e3b11e8bb305,E:\Mega project\MedvisionAi-\ML-Model\cleaned_data\oral\Train\NON CANCER\oral_104.jpeg,Intra-split duplicate copy in folder NON CANCER 2
E:\Mega project\MedvisionAi-\ML-Model\data\Train\Oral Cancer\NON CANCER\105.jpeg,105.jpeg,train,NON CANCER,NON CANCER,2a300a4c121520879e134dbc21475ae3,E:\Mega project\MedvisionAi-\ML-Model\cleaned_data\oral\Test\NON CANCER\oral_120.jpeg,Cross-split leakage copy (original split: train vs allocated: Test)
E:\Mega project\MedvisionAi-\ML-Model\data\Train\Oral Cancer\NON CANCER 2\121.jpeg,121.jpeg,train,NON CANCER 2,NON CANCER,a6564c3fc7abc2dd40b6a5e383892125,E:\Mega project\MedvisionAi-\ML-Model\cleaned_data\oral\Train\NON CANCER\oral_106.jpeg,Intra-split duplicate copy in folder NON CANCER 2
E:\Mega project\MedvisionAi-\ML-Model\data\Train\Oral Cancer\NON CANCER 2\124.jpeg,124.jpeg,train,NON CANCER 2,NON CANCER,7087042b61dafb650f0a6b57689e888b,E:\Mega project\MedvisionAi-\ML-Model\cleaned_data\oral\Train\NON CANCER\oral_108.jpeg,Intra-split duplicate copy in folder NON CANCER 2
E:\Mega project\MedvisionAi-\ML-Model\data\Train\Oral Cancer\NON CANCER 2\126.jpeg,126.jpeg,train,NON CANCER 2,NON CANCER,15e6ad4c70523396b0397f74fa0d108f,E:\Mega project\MedvisionAi-\ML-Model\cleaned_data\oral\Train\NON CANCER\oral_110.jpeg,Intra-split duplicate copy in folder NON CANCER 2
E:\Mega project\MedvisionAi-\ML-Model\data\Train\Oral Cancer\NON CANCER 2\127.jpeg,127.jpeg,train,NON CANCER 2,NON CANCER,a4f312b54466c81ea2723ac7692f87c9,E:\Mega project\MedvisionAi-\ML-Model\cleaned_data\oral\Train\NON CANCER\oral_111.jpeg,Intra-split duplicate copy in folder NON CANCER 2
E:\Mega project\MedvisionAi-\ML-Model\data\Train\Oral Cancer\NON CANCER 2\128.jpeg,128.jpeg,train,NON CANCER 2,NON CANCER,0c9d3bd021e7291f96365feff004d89a,E:\Mega project\MedvisionAi-\ML-Model\cleaned_data\oral\Train\NON CANCER\oral_112.jpeg,Intra-split duplicate copy in folder NON CANCER 2
E:\Mega project\MedvisionAi-\ML-Model\data\Train\Oral Cancer\NON CANCER 2\129.jpeg,129.jpeg,train,NON CANCER 2,NON CANCER,c383a1b95eac97cc9b1c243bd32aac61,E:\Mega project\MedvisionAi-\ML-Model\cleaned_data\oral\Train\NON CANCER\oral_113.jpeg,Intra-split duplicate copy in folder NON CANCER 2
E:\Mega project\MedvisionAi-\ML-Model\data\Train\Oral Cancer\NON CANCER 2\130.jpeg,130.jpeg,train,NON CANCER 2,NON CANCER,f0a907525bdf0105d9c0b6cfee6f62e8,E:\Mega project\MedvisionAi-\ML-Model\cleaned_data\oral\Train\NON CANCER\oral_114.jpeg,Intra-split duplicate copy in folder NON CANCER 2
E:\Mega project\MedvisionAi-\ML-Model\data\Train\Oral Cancer\NON CANCER\115.jpeg,115.jpeg,train,NON CANCER,NON CANCER,3962466ba9692360cba701f85045748c,E:\Mega project\MedvisionAi-\ML-Model\cleaned_data\oral\Test\NON CANCER\oral_131.jpeg,Cross-split leakage copy (original split: train vs allocated: Test)
E:\Mega project\MedvisionAi-\ML-Model\data\Train\Oral Cancer\NON CANCER 2\132.jpeg,132.jpeg,train,NON CANCER 2,NON CANCER,93354c4c91563dabce6e9de50069e4fe,E:\Mega project\MedvisionAi-\ML-Model\cleaned_data\oral\Train\NON CANCER\oral_116.jpeg,Intra-split duplicate copy in folder NON CANCER 2
E:\Mega project\MedvisionAi-\ML-Model\data\Train\Oral Cancer\NON CANCER 2\135.jpeg,135.jpeg,train,NON CANCER 2,NON CANCER,643f0535eef9b71ff49ce540eac7ed99,E:\Mega project\MedvisionAi-\ML-Model\cleaned_data\oral\Train\NON CANCER\oral_119.jpeg,Intra-split duplicate copy in folder NON CANCER 2
E:\Mega project\MedvisionAi-\ML-Model\data\Train\Oral Cancer\NON CANCER 2\138.jpeg,138.jpeg,train,NON CANCER 2,NON CANCER,1fbda07668526d327cdfa8d6c203cc8a,E:\Mega project\MedvisionAi-\ML-Model\cleaned_data\oral\Train\NON CANCER\oral_122.jpeg,Intra-split duplicate copy in folder NON CANCER 2
E:\Mega project\MedvisionAi-\ML-Model\data\Train\Oral Cancer\NON CANCER 2\141.jpeg,141.jpeg,train,NON CANCER 2,NON CANCER,8d87c46ce444ad454caf3131a789521a,E:\Mega project\MedvisionAi-\ML-Model\cleaned_data\oral\Train\NON CANCER\oral_125.jpeg,Intra-split duplicate copy in folder NON CANCER 2
E:\Mega project\MedvisionAi-\ML-Model\data\Train\Oral Cancer\NON CANCER 2\142.jpeg,142.jpeg,train,NON CANCER 2,NON CANCER,43cc7d2695d902457bcd7de4140d24d1,E:\Mega project\MedvisionAi-\ML-Model\cleaned_data\oral\Train\NON CANCER\oral_126.jpeg,Intra-split duplicate copy in folder NON CANCER 2
E:\Mega project\MedvisionAi-\ML-Model\data\Train\Oral Cancer\NON CANCER\127.jpeg,127.jpeg,train,NON CANCER,NON CANCER,2de2c385125eb7d001db245f7f32967c,E:\Mega project\MedvisionAi-\ML-Model\cleaned_data\oral\Test\NON CANCER\oral_143.jpeg,Cross-split leakage copy (original split: train vs allocated: Test)
E:\Mega project\MedvisionAi-\ML-Model\data\Train\Oral Cancer\NON CANCER\128.jpeg,128.jpeg,train,NON CANCER,NON CANCER,7568f790ceb9368d6ffa8c8ca59a3095,E:\Mega project\MedvisionAi-\ML-Model\cleaned_data\oral\Validation\NON CANCER\oral_144.jpeg,Cross-split leakage copy (original split: train vs allocated: Validation)
E:\Mega project\MedvisionAi-\ML-Model\data\Train\Oral Cancer\NON CANCER 2\145.jpeg,145.jpeg,train,NON CANCER 2,NON CANCER,27875c7892160bf96b72f9327565c021,E:\Mega project\MedvisionAi-\ML-Model\cleaned_data\oral\Train\NON CANCER\oral_129.jpeg,Intra-split duplicate copy in folder NON CANCER 2
E:\Mega project\MedvisionAi-\ML-Model\data\Train\Oral Cancer\NON CANCER\130.jpeg,130.jpeg,train,NON CANCER,NON CANCER,b1360e157a582b0586a45f86c6bc6f00,E:\Mega project\MedvisionAi-\ML-Model\cleaned_data\oral\Validation\NON CANCER\oral_146.jpeg,Cross-split leakage copy (original split: train vs allocated: Validation)
E:\Mega project\MedvisionAi-\ML-Model\data\Train\Oral Cancer\NON CANCER 2\147.jpeg,147.jpeg,train,NON CANCER 2,NON CANCER,338339e9f68a5c823211c9282e96049c,E:\Mega project\MedvisionAi-\ML-Model\cleaned_data\oral\Train\NON CANCER\oral_131.jpeg,Intra-split duplicate copy in folder NON CANCER 2
E:\Mega project\MedvisionAi-\ML-Model\data\Train\Oral Cancer\NON CANCER 2\149.jpeg,149.jpeg,train,NON CANCER 2,NON CANCER,cf679c5f205e38d6cb3640f41db80e58,E:\Mega project\MedvisionAi-\ML-Model\cleaned_data\oral\Train\NON CANCER\oral_133.jpeg,Intra-split duplicate copy in folder NON CANCER 2
E:\Mega project\MedvisionAi-\ML-Model\data\Train\Oral Cancer\NON CANCER 2\150.jpeg,150.jpeg,train,NON CANCER 2,NON CANCER,62371c5f4cf1692e6a777d4c4664ffc2,E:\Mega project\MedvisionAi-\ML-Model\cleaned_data\oral\Train\NON CANCER\oral_134.jpeg,Intra-split duplicate copy in folder NON CANCER 2
E:\Mega project\MedvisionAi-\ML-Model\data\Train\Oral Cancer\NON CANCER 2\151.jpeg,151.jpeg,train,NON CANCER 2,NON CANCER,b7181cfb99db92d393bd472dea83934f,E:\Mega project\MedvisionAi-\ML-Model\cleaned_data\oral\Train\NON CANCER\oral_135.jpeg,Intra-split duplicate copy in folder NON CANCER 2
E:\Mega project\MedvisionAi-\ML-Model\data\Train\Oral Cancer\NON CANCER 2\152.jpeg,152.jpeg,train,NON CANCER 2,NON CANCER,06cfdfaf7c174c28c92afb0db3f494b4,E:\Mega project\MedvisionAi-\ML-Model\cleaned_data\oral\Train\NON CANCER\oral_136.jpeg,Intra-split duplicate copy in folder NON CANCER 2
E:\Mega project\MedvisionAi-\ML-Model\data\Train\Oral Cancer\NON CANCER 2\154.jpeg,154.jpeg,train,NON CANCER 2,NON CANCER,c55c4453fddc06eebf9e4b08597dd62f,E:\Mega project\MedvisionAi-\ML-Model\cleaned_data\oral\Train\NON CANCER\oral_138.jpeg,Intra-split duplicate copy in folder NON CANCER 2
E:\Mega project\MedvisionAi-\ML-Model\data\Train\Oral Cancer\NON CANCER\139.jpeg,139.jpeg,train,NON CANCER,NON CANCER,837d405e3d9cae68c51039f72f545523,E:\Mega project\MedvisionAi-\ML-Model\cleaned_data\oral\Test\NON CANCER\oral_155.jpeg,Cross-split leakage copy (original split: train vs allocated: Test)
E:\Mega project\MedvisionAi-\ML-Model\data\Train\Oral Cancer\NON CANCER 2\156.jpeg,156.jpeg,train,NON CANCER 2,NON CANCER,c7e43101620f3ea607e4d163b9f7ee37,E:\Mega project\MedvisionAi-\ML-Model\cleaned_data\oral\Train\NON CANCER\oral_140.jpeg,Intra-split duplicate copy in folder NON CANCER 2
E:\Mega project\MedvisionAi-\ML-Model\data\Train\Oral Cancer\NON CANCER 2\157.jpeg,157.jpeg,train,NON CANCER 2,NON CANCER,ca66750b79ffc5f5d6400cea8076a27a,E:\Mega project\MedvisionAi-\ML-Model\cleaned_data\oral\Train\NON CANCER\oral_141.jpeg,Intra-split duplicate copy in folder NON CANCER 2
E:\Mega project\MedvisionAi-\ML-Model\data\Train\Oral Cancer\NON CANCER\142.jpeg,142.jpeg,train,NON CANCER,NON CANCER,d92e942047751a72dbcba5f95b0363b4,E:\Mega project\MedvisionAi-\ML-Model\cleaned_data\oral\Test\NON CANCER\oral_158.jpeg,Cross-split leakage copy (original split: train vs allocated: Test)
E:\Mega project\MedvisionAi-\ML-Model\data\Train\Oral Cancer\NON CANCER 2\160.jpeg,160.jpeg,train,NON CANCER 2,NON CANCER,5a88aa7215c3549e864303c356f8b79a,E:\Mega project\MedvisionAi-\ML-Model\cleaned_data\oral\Train\NON CANCER\oral_144.jpeg,Intra-split duplicate copy in folder NON CANCER 2
E:\Mega project\MedvisionAi-\ML-Model\data\Train\Oral Cancer\NON CANCER 2\161.jpeg,161.jpeg,train,NON CANCER 2,NON CANCER,97f17ab0be0a0316a233341d7c147be4,E:\Mega project\MedvisionAi-\ML-Model\cleaned_data\oral\Train\NON CANCER\oral_145.jpeg,Intra-split duplicate copy in folder NON CANCER 2
E:\Mega project\MedvisionAi-\ML-Model\data\Train\Oral Cancer\NON CANCER 2\162.jpeg,162.jpeg,train,NON CANCER 2,NON CANCER,fa886e6ef1dde385c957f063808bffc7,E:\Mega project\MedvisionAi-\ML-Model\cleaned_data\oral\Train\NON CANCER\oral_146.jpeg,Intra-split duplicate copy in folder NON CANCER 2
E:\Mega project\MedvisionAi-\ML-Model\data\Train\Oral Cancer\NON CANCER 2\163.jpeg,163.jpeg,train,NON CANCER 2,NON CANCER,a9fc2577f8665f1cb021e1f47265929b,E:\Mega project\MedvisionAi-\ML-Model\cleaned_data\oral\Train\NON CANCER\oral_147.jpeg,Intra-split duplicate copy in folder NON CANCER 2
E:\Mega project\MedvisionAi-\ML-Model\data\Train\Oral Cancer\NON CANCER 2\164.jpeg,164.jpeg,train,NON CANCER 2,NON CANCER,ecef749f34482a06a80a0c5798fb266f,E:\Mega project\MedvisionAi-\ML-Model\cleaned_data\oral\Train\NON CANCER\oral_148.jpeg,Intra-split duplicate copy in folder NON CANCER 2
E:\Mega project\MedvisionAi-\ML-Model\data\Train\Oral Cancer\NON CANCER\149.jpeg,149.jpeg,train,NON CANCER,NON CANCER,3286fd27d92737225513c8d9b288c354,E:\Mega project\MedvisionAi-\ML-Model\cleaned_data\oral\Test\NON CANCER\oral_165.jpeg,Cross-split leakage copy (original split: train vs allocated: Test)
E:\Mega project\MedvisionAi-\ML-Model\data\Train\Oral Cancer\NON CANCER 2\166.jpeg,166.jpeg,train,NON CANCER 2,NON CANCER,45b79f6fbc68747e94d6fcb0ed2221d9,E:\Mega project\MedvisionAi-\ML-Model\cleaned_data\oral\Train\NON CANCER\oral_150.jpeg,Intra-split duplicate copy in folder NON CANCER 2
E:\Mega project\MedvisionAi-\ML-Model\data\Train\Oral Cancer\NON CANCER 2\167.jpeg,167.jpeg,train,NON CANCER 2,NON CANCER,7525ca40152d79ce99c090035ca8e4ce,E:\Mega project\MedvisionAi-\ML-Model\cleaned_data\oral\Train\NON CANCER\oral_151.jpeg,Intra-split duplicate copy in folder NON CANCER 2
E:\Mega project\MedvisionAi-\ML-Model\data\Train\Oral Cancer\NON CANCER 2\168.jpeg,168.jpeg,train,NON CANCER 2,NON CANCER,9845f5f81923d3ea61357caa331d010e,E:\Mega project\MedvisionAi-\ML-Model\cleaned_data\oral\Train\NON CANCER\oral_152.jpeg,Intra-split duplicate copy in folder NON CANCER 2
E:\Mega project\MedvisionAi-\ML-Model\data\Train\Oral Cancer\NON CANCER 2\169.jpeg,169.jpeg,train,NON CANCER 2,NON CANCER,617093ca6906c18ab7ee3e76bb0857ee,E:\Mega project\MedvisionAi-\ML-Model\cleaned_data\oral\Train\NON CANCER\oral_153.jpeg,Intra-split duplicate copy in folder NON CANCER 2
E:\Mega project\MedvisionAi-\ML-Model\data\Train\Oral Cancer\NON CANCER\154.jpeg,154.jpeg,train,NON CANCER,NON CANCER,b4db2f235aae7b61174d43974b1f3c40,E:\Mega project\MedvisionAi-\ML-Model\cleaned_data\oral\Validation\NON CANCER\oral_170.jpeg,Cross-split leakage copy (original split: train vs allocated: Validation)
E:\Mega project\MedvisionAi-\ML-Model\data\Train\Oral Cancer\NON CANCER 2\171.jpeg,171.jpeg,train,NON CANCER 2,NON CANCER,d77cf72712d69f20ddf42220559b223a,E:\Mega project\MedvisionAi-\ML-Model\cleaned_data\oral\Train\NON CANCER\oral_155.jpeg,Intra-split duplicate copy in folder NON CANCER 2
E:\Mega project\MedvisionAi-\ML-Model\data\Train\Oral Cancer\NON CANCER 2\172.jpeg,172.jpeg,train,NON CANCER 2,NON CANCER,32965415725fec9cfc642588e7514c0d,E:\Mega project\MedvisionAi-\ML-Model\cleaned_data\oral\Train\NON CANCER\oral_156.jpeg,Intra-split duplicate copy in folder NON CANCER 2
E:\Mega project\MedvisionAi-\ML-Model\data\Train\Oral Cancer\NON CANCER\157.jpeg,157.jpeg,train,NON CANCER,NON CANCER,53ef106ad9b004d30c78532d13916259,E:\Mega project\MedvisionAi-\ML-Model\cleaned_data\oral\Validation\NON CANCER\oral_173.jpeg,Cross-split leakage copy (original split: train vs allocated: Validation)
E:\Mega project\MedvisionAi-\ML-Model\data\Train\Oral Cancer\NON CANCER 2\174.jpeg,174.jpeg,train,NON CANCER 2,NON CANCER,7be68cabdfe98a6b1ca1ca41a8599e5b,E:\Mega project\MedvisionAi-\ML-Model\cleaned_data\oral\Train\NON CANCER\oral_158.jpeg,Intra-split duplicate copy in folder NON CANCER 2
E:\Mega project\MedvisionAi-\ML-Model\data\Train\Oral Cancer\NON CANCER 2\175.jpeg,175.jpeg,train,NON CANCER 2,NON CANCER,71524760075594408f11ae781a14afbb,E:\Mega project\MedvisionAi-\ML-Model\cleaned_data\oral\Train\NON CANCER\oral_159.jpeg,Intra-split duplicate copy in folder NON CANCER 2
E:\Mega project\MedvisionAi-\ML-Model\data\Train\Oral Cancer\NON CANCER 2\176.jpeg,176.jpeg,train,NON CANCER 2,NON CANCER,5a7b91e44f87238b32ad2e1f93bc77f6,E:\Mega project\MedvisionAi-\ML-Model\cleaned_data\oral\Train\NON CANCER\oral_160.jpeg,Intra-split duplicate copy in folder NON CANCER 2
E:\Mega project\MedvisionAi-\ML-Model\data\Train\Oral Cancer\NON CANCER 2\179.jpeg,179.jpeg,train,NON CANCER 2,NON CANCER,96f79fd549ff04d69efff9127c20074b,E:\Mega project\MedvisionAi-\ML-Model\cleaned_data\oral\Train\NON CANCER\oral_163.jpeg,Intra-split duplicate copy in folder NON CANCER 2
E:\Mega project\MedvisionAi-\ML-Model\data\Train\Oral Cancer\NON CANCER 2\180.jpeg,180.jpeg,train,NON CANCER 2,NON CANCER,8d67e5a29369b6492a39b50f656ab846,E:\Mega project\MedvisionAi-\ML-Model\cleaned_data\oral\Train\NON CANCER\oral_164.jpeg,Intra-split duplicate copy in folder NON CANCER 2
E:\Mega project\MedvisionAi-\ML-Model\data\Train\Oral Cancer\NON CANCER 2\181.jpeg,181.jpeg,train,NON CANCER 2,NON CANCER,af84dd50970b24e468e1c4ba51b738cb,E:\Mega project\MedvisionAi-\ML-Model\cleaned_data\oral\Train\NON CANCER\oral_165.jpeg,Intra-split duplicate copy in folder NON CANCER 2
E:\Mega project\MedvisionAi-\ML-Model\data\Train\Oral Cancer\NON CANCER 2\182.jpeg,182.jpeg,train,NON CANCER 2,NON CANCER,5b0711d0072a61b7de7fd2911b3ce995,E:\Mega project\MedvisionAi-\ML-Model\cleaned_data\oral\Train\NON CANCER\oral_166.jpeg,Intra-split duplicate copy in folder NON CANCER 2
E:\Mega project\MedvisionAi-\ML-Model\data\Train\Oral Cancer\NON CANCER 2\183.jpeg,183.jpeg,train,NON CANCER 2,NON CANCER,9f2d5073d454d88a823ded622929d919,E:\Mega project\MedvisionAi-\ML-Model\cleaned_data\oral\Train\NON CANCER\oral_167.jpeg,Intra-split duplicate copy in folder NON CANCER 2
E:\Mega project\MedvisionAi-\ML-Model\data\Train\Oral Cancer\NON CANCER 2\185.jpeg,185.jpeg,train,NON CANCER 2,NON CANCER,ece98800a1151a6a86c5875b18ffbd5e,E:\Mega project\MedvisionAi-\ML-Model\cleaned_data\oral\Train\NON CANCER\oral_169.jpeg,Intra-split duplicate copy in folder NON CANCER 2
E:\Mega project\MedvisionAi-\ML-Model\data\Train\Oral Cancer\NON CANCER 2\186.jpeg,186.jpeg,train,NON CANCER 2,NON CANCER,5c1ee48f132a8004e1a3866ee1c999c8,E:\Mega project\MedvisionAi-\ML-Model\cleaned_data\oral\Train\NON CANCER\oral_170.jpeg,Intra-split duplicate copy in folder NON CANCER 2
E:\Mega project\MedvisionAi-\ML-Model\data\Train\Oral Cancer\NON CANCER\171.jpeg,171.jpeg,train,NON CANCER,NON CANCER,db158e9da2142f160e5c5e2a4fe301e9,E:\Mega project\MedvisionAi-\ML-Model\cleaned_data\oral\Validation\NON CANCER\oral_187.jpeg,Cross-split leakage copy (original split: train vs allocated: Validation)
E:\Mega project\MedvisionAi-\ML-Model\data\Train\Oral Cancer\NON CANCER 2\188.jpeg,188.jpeg,train,NON CANCER 2,NON CANCER,b56e5df967ae2e8694b398b729114813,E:\Mega project\MedvisionAi-\ML-Model\cleaned_data\oral\Train\NON CANCER\oral_172.jpeg,Intra-split duplicate copy in folder NON CANCER 2
E:\Mega project\MedvisionAi-\ML-Model\data\Train\Oral Cancer\NON CANCER\173.jpeg,173.jpeg,train,NON CANCER,NON CANCER,df9c9d1ab453cdb0e9ebfa7ba54bffea,E:\Mega project\MedvisionAi-\ML-Model\cleaned_data\oral\Validation\NON CANCER\oral_189.jpeg,Cross-split leakage copy (original split: train vs allocated: Validation)
E:\Mega project\MedvisionAi-\ML-Model\data\Train\Oral Cancer\NON CANCER 2\190.jpeg,190.jpeg,train,NON CANCER 2,NON CANCER,8e2c6f020d9fd604be92d35e53638461,E:\Mega project\MedvisionAi-\ML-Model\cleaned_data\oral\Train\NON CANCER\oral_174.jpeg,Intra-split duplicate copy in folder NON CANCER 2
E:\Mega project\MedvisionAi-\ML-Model\data\Train\Oral Cancer\NON CANCER 2\191.jpeg,191.jpeg,train,NON CANCER 2,NON CANCER,fe4333abee5fc86c48ee42773b7824e6,E:\Mega project\MedvisionAi-\ML-Model\cleaned_data\oral\Train\NON CANCER\oral_175.jpeg,Intra-split duplicate copy in folder NON CANCER 2
E:\Mega project\MedvisionAi-\ML-Model\data\Train\Oral Cancer\NON CANCER 2\192.jpeg,192.jpeg,train,NON CANCER 2,NON CANCER,b7cbb1592aad3990578545030fbb68e8,E:\Mega project\MedvisionAi-\ML-Model\cleaned_data\oral\Train\NON CANCER\oral_176.jpeg,Intra-split duplicate copy in folder NON CANCER 2
E:\Mega project\MedvisionAi-\ML-Model\data\Train\Oral Cancer\NON CANCER 2\195.jpeg,195.jpeg,train,NON CANCER 2,NON CANCER,6123f90d6b4dfcedefb7fbe456429a73,E:\Mega project\MedvisionAi-\ML-Model\cleaned_data\oral\Train\NON CANCER\oral_179.jpeg,Intra-split duplicate copy in folder NON CANCER 2
E:\Mega project\MedvisionAi-\ML-Model\data\Train\Oral Cancer\NON CANCER\182.jpeg,182.jpeg,train,NON CANCER,NON CANCER,7504f165b5d2c838ca0eb4329b09e3dc,E:\Mega project\MedvisionAi-\ML-Model\cleaned_data\oral\Test\NON CANCER\oral_198.jpeg,Cross-split leakage copy (original split: train vs allocated: Test)
